resale_price,lease_remain_years,bhk,floor,address_encoded_numeric
495000.0,92,4,5.0,20
560000.0,75,4,17.0,20
633000.0,57,5,17.0,20
671000.0,58,5,17.0,20
603888.0,63,5,8.0,20
582000.0,59,5,8.0,20
525000.0,58,5,5.0,20
528000.0,55,5,23.0,20
480000.0,55,5,14.0,20
720888.0,75,5,23.0,20
650000.0,75,5,11.0,20
615000.0,75,5,8.0,20
235000.0,54,2,2.0,20
276000.0,51,3,8.0,3
278000.0,51,3,8.0,3
260000.0,51,3,2.0,3
269500.0,54,3,17.0,4
200000.0,51,3,11.0,2
270000.0,54,3,2.0,20
385000.0,90,3,8.0,20
383000.0,90,3,5.0,20
285000.0,52,3,2.0,6
265000.0,50,3,5.0,20
305000.0,50,3,5.0,20
275000.0,48,3,5.0,20
342000.0,61,3,11.0,20
440000.0,93,3,5.0,20
450000.0,93,3,5.0,20
455000.0,93,3,14.0,20
355000.0,61,3,8.0,20
395000.0,60,3,11.0,20
320000.0,61,3,8.0,20
330000.0,59,3,8.0,20
385000.0,60,3,11.0,20
369000.0,60,3,8.0,20
350000.0,60,3,2.0,20
348000.0,60,3,14.0,20
325000.0,59,3,5.0,20
328000.0,64,3,8.0,20
399999.99,88,3,17.0,20
368000.0,86,3,2.0,20
470000.0,90,3,11.0,20
482000.0,91,4,5.0,20
520000.0,91,4,5.0,20
395000.0,78,4,5.0,20
435000.0,73,4,5.0,20
440000.0,60,4,11.0,20
420000.0,60,4,5.0,20
410000.0,60,4,5.0,20
455000.0,61,4,8.0,20
418000.0,66,4,5.0,20
395000.0,65,4,2.0,20
530000.0,74,4,8.0,20
505000.0,74,4,11.0,20
523000.0,74,4,5.0,20
595000.0,93,4,2.0,20
425500.0,78,4,5.0,20
423000.0,60,4,8.0,20
428000.0,60,4,11.0,20
402000.0,61,4,5.0,20
420000.0,61,4,5.0,20
425000.0,61,4,8.0,20
415000.0,60,4,5.0,20
375000.0,61,4,5.0,20
398888.0,61,4,5.0,20
450000.0,60,4,8.0,20
420000.0,61,4,8.0,20
470000.0,77,4,11.0,20
420000.0,74,4,2.0,20
463000.0,77,4,5.0,20
475000.0,74,4,14.0,20
440000.0,78,4,11.0,20
472000.0,76,4,5.0,20
463000.0,76,4,2.0,20
500000.0,76,4,8.0,20
420000.0,76,4,2.0,20
420000.0,77,4,2.0,20
460000.0,76,4,11.0,20
515888.0,77,4,11.0,20
390000.0,67,4,2.0,20
410000.0,68,4,2.0,20
415000.0,66,4,11.0,20
432000.0,72,4,11.0,20
355000.0,65,4,2.0,20
375000.0,64,4,2.0,20
405000.0,65,4,8.0,20
435000.0,65,4,8.0,20
482000.0,82,4,11.0,20
460000.0,73,4,5.0,20
518000.0,88,4,11.0,20
468000.0,86,4,2.0,20
535000.0,86,4,14.0,20
630000.0,90,4,11.0,20
395000.0,66,4,5.0,20
406000.0,77,4,2.0,20
638000.0,91,5,14.0,20
373888.0,52,5,5.0,20
375000.0,52,5,2.0,20
650000.0,91,5,14.0,20
447500.0,52,5,17.0,20
520000.0,78,5,11.0,20
595000.0,91,5,2.0,20
470000.0,77,5,2.0,20
568000.0,76,5,14.0,20
565000.0,76,5,5.0,20
500000.0,61,5,2.0,20
545000.0,60,5,8.0,20
610000.0,60,5,8.0,20
530000.0,61,5,2.0,20
612000.0,60,5,11.0,20
550000.0,60,5,2.0,20
600000.0,58,5,26.0,20
550000.0,77,5,2.0,20
538888.0,80,5,11.0,20
540000.0,76,5,5.0,20
560000.0,78,5,17.0,20
570000.0,78,5,11.0,20
525000.0,77,5,14.0,20
575000.0,78,5,14.0,20
566888.0,76,5,8.0,20
508000.0,84,5,8.0,20
595000.0,77,5,17.0,20
510000.0,77,5,8.0,20
490000.0,78,5,2.0,20
475000.0,78,5,2.0,20
512000.0,78,5,5.0,20
440000.0,66,5,5.0,20
448000.0,66,5,8.0,20
480000.0,72,5,8.0,20
468000.0,66,5,5.0,20
470000.0,66,5,5.0,20
455000.0,65,5,5.0,20
455000.0,65,5,2.0,20
455000.0,64,5,8.0,20
436000.0,64,5,5.0,20
576888.0,73,5,11.0,20
568000.0,73,5,11.0,20
608888.0,91,5,11.0,20
545000.0,72,5,17.0,20
515000.0,77,5,11.0,20
275000.0,50,3,11.0,20
642000.0,87,3,8.0,20
488000.0,80,3,8.0,20
422000.0,52,3,14.0,20
248000.0,46,3,2.0,20
268000.0,46,3,8.0,20
317000.0,45,3,2.0,20
535000.0,93,3,17.0,20
310000.0,50,3,8.0,20
555000.0,60,3,8.0,20
388000.0,57,3,11.0,20
690000.0,93,3,26.0,20
420000.0,63,3,2.0,20
421000.0,55,3,8.0,20
352888.0,55,3,5.0,20
380000.0,55,3,5.0,20
362000.0,60,3,5.0,20
380500.0,56,3,11.0,20
320000.0,50,3,5.0,20
358000.0,50,3,14.0,20
590000.0,93,3,2.0,20
380000.0,56,3,11.0,20
320000.0,50,3,14.0,20
320000.0,57,3,14.0,20
353000.0,48,3,5.0,20
770000.0,88,4,26.0,20
755000.0,88,4,11.0,20
725000.0,88,4,11.0,20
888000.0,93,4,17.0,20
690000.0,75,4,17.0,20
763888.0,79,4,17.0,20
488000.0,57,4,8.0,20
735000.0,93,4,8.0,20
688000.0,93,4,5.0,20
654000.0,93,4,2.0,20
590000.0,77,4,8.0,20
770000.0,93,4,26.0,20
555000.0,63,4,8.0,20
508000.0,63,4,5.0,20
780000.0,81,4,20.0,20
490000.0,63,4,5.0,20
890000.0,93,4,11.0,20
888000.0,93,4,17.0,20
910000.0,93,4,14.0,20
865000.0,93,4,8.0,20
898888.0,93,4,17.0,20
900000.0,93,4,20.0,20
905000.0,93,4,26.0,20
540000.0,62,4,2.0,20
520000.0,60,4,5.0,20
660000.0,60,4,5.0,20
640000.0,75,4,8.0,20
392000.0,50,4,2.0,20
480000.0,50,4,14.0,20
465000.0,50,4,23.0,20
450000.0,50,4,20.0,20
668000.0,52,5,8.0,20
832000.0,80,5,11.0,20
830000.0,76,5,11.0,20
580000.0,63,5,2.0,20
685000.0,80,5,20.0,20
742000.0,80,5,26.0,20
700000.0,60,5,11.0,20
848000.0,59,5,2.0,20
600000.0,52,5,23.0,20
495000.0,51,3,17.0,20
460000.0,51,3,5.0,20
448000.0,51,4,2.0,20
425000.0,52,4,2.0,20
560000.0,52,4,8.0,20
495000.0,52,4,2.0,20
740000.0,51,5,11.0,20
830000.0,51,5,17.0,20
850000.0,51,5,23.0,20
340000.0,91,2,8.0,20
440000.0,91,3,8.0,20
450000.0,91,3,8.0,20
431000.0,91,3,8.0,20
415000.0,91,3,5.0,20
668000.0,91,4,11.0,20
682000.0,91,4,11.0,20
632000.0,91,4,5.0,20
645000.0,91,4,5.0,20
500000.0,71,4,2.0,20
491000.0,71,4,5.0,20
490000.0,72,4,11.0,20
458888.0,71,4,2.0,20
510000.0,71,4,5.0,20
466000.0,68,4,2.0,20
475000.0,68,4,2.0,20
450000.0,68,4,2.0,20
490000.0,68,4,11.0,20
488000.0,66,4,5.0,20
500000.0,66,4,5.0,20
498000.0,65,4,11.0,20
540000.0,64,4,11.0,20
480000.0,70,4,5.0,20
470000.0,65,4,2.0,20
478000.0,69,4,8.0,20
470000.0,69,4,5.0,20
465000.0,69,4,8.0,20
588000.0,91,4,5.0,20
585000.0,91,4,5.0,20
605000.0,91,4,14.0,20
535000.0,91,4,2.0,20
620000.0,91,4,14.0,20
535000.0,71,4,2.0,20
495000.0,72,4,14.0,20
482000.0,72,4,8.0,20
488000.0,72,4,8.0,20
498000.0,72,4,8.0,20
420000.0,72,4,5.0,20
492000.0,72,4,8.0,20
728000.0,72,5,17.0,20
565000.0,71,5,14.0,20
610000.0,72,5,8.0,20
630000.0,69,5,5.0,20
545000.0,65,5,8.0,20
540000.0,69,5,5.0,20
540000.0,70,5,2.0,20
560000.0,69,5,5.0,20
610000.0,69,5,8.0,20
565000.0,69,5,5.0,20
558000.0,71,5,11.0,20
560000.0,70,5,5.0,20
555000.0,69,5,5.0,20
725000.0,91,5,8.0,20
638000.0,68,5,8.0,20
620000.0,68,5,8.0,20
613000.0,68,5,8.0,20
575000.0,72,5,5.0,20
285000.0,90,2,14.0,20
291234.0,90,2,17.0,20
300000.0,90,2,17.0,20
280000.0,90,2,17.0,20
310000.0,92,2,17.0,20
380000.0,93,3,2.0,20
411000.0,92,3,8.0,20
408000.0,91,3,11.0,20
411000.0,90,3,17.0,20
400000.0,92,3,11.0,20
420000.0,92,3,17.0,18
396000.0,92,3,8.0,20
377000.0,92,3,2.0,18
390000.0,88,3,11.0,20
418000.0,92,3,17.0,20
385000.0,90,3,5.0,20
385000.0,90,3,2.0,20
425000.0,90,3,5.0,20
410000.0,90,3,11.0,20
420000.0,91,3,14.0,20
420000.0,90,3,8.0,20
430000.0,93,3,14.0,20
455000.0,93,3,17.0,20
458000.0,92,3,14.0,20
400000.0,92,3,8.0,20
405888.0,92,3,8.0,20
410000.0,91,3,5.0,20
380000.0,92,3,8.0,20
488800.0,93,4,11.0,20
550000.0,93,4,17.0,20
455000.0,93,4,11.0,20
470000.0,93,4,5.0,20
468500.0,93,4,11.0,20
425000.0,80,4,2.0,20
523000.0,92,4,5.0,20
468000.0,91,4,8.0,20
510000.0,91,4,8.0,20
540000.0,92,4,11.0,20
440000.0,79,4,14.0,20
500000.0,91,4,8.0,20
515000.0,91,4,17.0,20
470000.0,88,4,5.0,20
435000.0,79,4,14.0,20
498000.0,92,4,5.0,20
515888.0,91,4,11.0,20
440000.0,80,4,2.0,20
510000.0,90,4,11.0,20
450000.0,81,4,5.0,20
526000.0,90,4,8.0,20
450000.0,80,4,11.0,20
490000.0,80,4,8.0,20
500000.0,90,4,14.0,20
440000.0,81,4,8.0,20
460000.0,79,4,5.0,20
475000.0,83,4,14.0,20
460000.0,88,4,2.0,20
505000.0,83,4,11.0,20
453000.0,88,4,2.0,20
448000.0,81,4,8.0,20
518000.0,89,4,17.0,20
545000.0,88,4,5.0,20
510000.0,89,4,14.0,20
495000.0,83,4,17.0,20
535000.0,92,4,8.0,20
505000.0,88,4,11.0,20
495000.0,92,4,8.0,18
510000.0,92,4,8.0,20
565000.0,92,4,17.0,20
585000.0,89,4,17.0,20
520100.0,92,4,5.0,20
565000.0,92,4,11.0,20
506000.0,92,4,11.0,20
455000.0,92,4,2.0,18
500000.0,92,4,8.0,20
470000.0,83,4,5.0,20
475000.0,92,4,5.0,18
550000.0,89,4,8.0,20
500000.0,88,4,11.0,20
460000.0,85,4,5.0,20
560888.0,89,4,5.0,20
528888.0,89,4,8.0,20
565000.0,89,4,14.0,20
420000.0,78,4,5.0,20
440000.0,90,4,5.0,20
515080.0,90,4,17.0,20
515000.0,92,4,8.0,20
536888.0,89,4,14.0,20
470000.0,79,4,11.0,20
515000.0,92,4,11.0,20
628888.0,89,4,11.0,20
440000.0,80,4,5.0,20
535000.0,89,4,5.0,20
550000.0,89,4,5.0,20
540000.0,87,4,8.0,20
531000.0,90,4,11.0,20
520000.0,87,4,5.0,20
505000.0,89,4,2.0,20
585000.0,89,4,8.0,20
555000.0,88,4,14.0,20
540000.0,89,4,5.0,20
575000.0,87,4,14.0,20
485000.0,88,4,11.0,20
540000.0,88,4,11.0,20
445000.0,83,4,2.0,20
532000.0,92,4,2.0,12
525000.0,91,4,17.0,20
545000.0,92,4,11.0,12
543000.0,91,4,14.0,20
608000.0,92,4,11.0,9
580000.0,92,4,8.0,11
538888.0,92,4,5.0,9
505000.0,91,4,8.0,20
535800.0,91,4,17.0,20
562500.0,92,4,8.0,10
545000.0,92,4,8.0,10
590888.0,92,4,14.0,10
550000.0,90,4,17.0,20
588000.0,93,4,8.0,20
585000.0,93,4,5.0,20
545000.0,92,4,11.0,20
610000.0,93,4,8.0,20
495000.0,94,4,5.0,20
526800.0,94,4,8.0,20
560000.0,91,4,14.0,20
490888.0,91,4,2.0,20
545000.0,91,4,14.0,20
500000.0,91,4,5.0,20
540000.0,92,4,11.0,20
550000.0,92,4,14.0,20
610000.0,93,5,8.0,20
480000.0,79,5,5.0,20
490000.0,79,5,17.0,20
680000.0,93,5,8.0,20
662000.0,93,5,8.0,20
498000.0,79,5,11.0,20
540000.0,80,5,17.0,20
492500.0,79,5,11.0,20
700000.0,93,5,11.0,20
655000.0,93,5,14.0,20
480000.0,79,5,8.0,20
530000.0,80,5,11.0,20
495000.0,79,5,11.0,20
495000.0,79,5,8.0,20
546000.0,79,5,14.0,20
500000.0,79,5,8.0,20
500000.0,79,5,17.0,20
528000.0,79,5,8.0,20
485000.0,79,5,5.0,20
510000.0,79,5,14.0,20
520000.0,79,5,8.0,20
560000.0,80,5,17.0,20
483888.0,79,5,5.0,20
560000.0,80,5,8.0,20
538000.0,79,5,5.0,20
560000.0,81,5,11.0,20
518000.0,81,5,5.0,20
550000.0,79,5,5.0,20
600000.0,80,5,14.0,20
600000.0,81,5,17.0,20
524000.0,81,5,11.0,20
535000.0,81,5,5.0,20
680000.0,92,5,8.0,20
655000.0,92,5,14.0,20
680000.0,92,5,11.0,20
672888.0,92,5,5.0,20
775000.0,92,5,17.0,20
710000.0,92,5,11.0,20
662800.0,92,5,11.0,20
648000.0,92,5,8.0,20
633663.0,92,5,5.0,18
480000.0,79,5,2.0,20
490000.0,78,5,2.0,20
540000.0,80,5,5.0,20
758000.0,89,5,14.0,20
500000.0,79,5,5.0,20
520000.0,80,5,5.0,20
510000.0,80,5,17.0,20
490000.0,78,5,5.0,20
525000.0,78,5,11.0,20
675000.0,92,5,8.0,20
678000.0,89,5,11.0,20
630000.0,92,5,8.0,20
530000.0,79,5,14.0,20
481000.0,79,5,5.0,20
545000.0,79,5,17.0,20
728000.0,89,5,11.0,20
680000.0,92,5,5.0,12
710000.0,92,5,11.0,10
638888.0,92,5,5.0,13
660888.0,92,5,8.0,14
598000.0,91,5,8.0,20
680000.0,92,5,17.0,20
710000.0,93,5,8.0,20
800000.0,93,5,17.0,20
640000.0,91,5,8.0,20
788000.0,93,5,17.0,20
828000.0,93,5,17.0,20
648000.0,94,5,8.0,20
718000.0,91,5,14.0,20
260000.0,43,2,5.0,20
268000.0,43,2,11.0,20
235000.0,43,2,2.0,20
335000.0,89,2,5.0,20
315000.0,43,3,8.0,20
330000.0,46,3,5.0,20
295000.0,46,3,2.0,20
670000.0,92,3,14.0,20
662000.0,92,3,11.0,20
530000.0,92,3,5.0,20
445000.0,55,3,5.0,20
510000.0,88,3,8.0,20
330000.0,52,3,2.0,20
341000.0,54,3,8.0,20
325500.0,51,3,2.0,20
340000.0,51,3,5.0,20
332000.0,51,3,2.0,20
535000.0,89,3,5.0,20
290000.0,52,3,5.0,20
378888.0,52,3,5.0,20
425000.0,52,3,14.0,20
400000.0,50,3,5.0,20
430000.0,50,3,14.0,20
368000.0,50,3,5.0,20
388888.0,50,3,17.0,20
380000.0,51,3,5.0,20
333000.0,46,3,14.0,20
350000.0,46,3,5.0,20
370000.0,46,3,8.0,20
315000.0,46,3,17.0,20
620000.0,87,3,23.0,20
827000.0,72,4,20.0,20
845000.0,72,4,17.0,20
790000.0,92,4,23.0,20
880888.0,92,4,20.0,20
860000.0,92,4,17.0,20
630000.0,79,4,14.0,20
620000.0,88,4,2.0,20
750000.0,88,4,14.0,20
655000.0,79,4,11.0,20
833000.0,89,4,29.0,20
465000.0,49,4,5.0,20
480000.0,50,4,14.0,20
700000.0,76,4,5.0,20
690000.0,82,4,5.0,20
830000.0,87,4,29.0,20
712500.0,82,4,2.0,20
828000.0,87,4,26.0,20
640000.0,84,4,2.0,20
748000.0,84,4,11.0,20
900000.0,92,5,2.0,20
822000.0,79,5,26.0,20
760000.0,51,5,2.0,20
720000.0,72,5,5.0,20
888888.0,78,5,17.0,20
908000.0,82,5,11.0,20
300000.0,91,2,14.0,20
285000.0,91,2,2.0,20
388000.0,91,3,14.0,20
375000.0,91,3,14.0,20
370000.0,91,3,11.0,20
415000.0,77,4,5.0,20
440000.0,77,4,5.0,20
462000.0,77,4,14.0,20
448000.0,77,4,2.0,20
393000.0,80,4,2.0,20
418000.0,77,4,11.0,20
450000.0,86,4,17.0,20
435000.0,80,4,11.0,20
555000.0,94,4,8.0,20
580000.0,94,4,14.0,20
550000.0,94,4,11.0,20
540000.0,94,4,11.0,20
540000.0,94,4,8.0,20
448000.0,77,4,5.0,20
485000.0,77,4,5.0,20
462800.0,77,4,5.0,20
516000.0,94,4,8.0,20
490000.0,94,4,8.0,20
495000.0,91,4,11.0,20
510000.0,91,4,14.0,20
445000.0,75,4,2.0,20
430000.0,77,4,2.0,20
450000.0,91,4,5.0,20
418000.0,76,4,8.0,20
428000.0,82,4,11.0,20
485000.0,91,4,20.0,20
421000.0,75,4,5.0,20
445000.0,77,4,5.0,20
460000.0,80,4,5.0,20
485000.0,77,5,5.0,20
500000.0,78,5,2.0,20
488000.0,77,5,2.0,20
512000.0,77,5,2.0,20
470000.0,77,5,5.0,20
585000.0,78,5,11.0,20
465000.0,80,5,5.0,20
470000.0,79,5,11.0,20
480000.0,79,5,14.0,20
555000.0,77,5,8.0,20
555000.0,77,5,5.0,20
550000.0,74,5,11.0,20
660000.0,94,5,11.0,20
686888.0,94,5,8.0,20
700000.0,94,5,8.0,20
545000.0,77,5,11.0,20
573000.0,75,5,11.0,20
538888.0,77,5,5.0,20
468000.0,76,5,8.0,20
425000.0,76,5,5.0,20
480000.0,77,5,2.0,20
520800.0,75,5,5.0,20
475000.0,80,5,2.0,20
495000.0,77,5,8.0,20
300000.0,83,2,5.0,20
306000.0,92,2,11.0,20
315000.0,91,2,17.0,20
406000.0,91,3,5.0,20
400000.0,91,3,5.0,20
420000.0,91,3,11.0,20
395000.0,93,3,5.0,20
405000.0,93,3,8.0,20
433000.0,93,3,14.0,20
418000.0,87,3,17.0,20
410000.0,89,3,11.0,20
382000.0,92,3,5.0,20
410000.0,92,3,8.0,20
408000.0,92,3,20.0,20
412000.0,92,3,17.0,20
400000.0,92,3,11.0,20
405000.0,91,3,23.0,20
350000.0,92,3,2.0,20
401888.0,91,3,14.0,20
410000.0,91,3,14.0,20
380000.0,93,3,14.0,20
430000.0,91,3,8.0,20
500000.0,91,4,5.0,20
468000.0,78,4,11.0,20
565000.0,91,4,17.0,20
540000.0,91,4,11.0,20
455000.0,91,4,2.0,20
435000.0,79,4,5.0,20
438000.0,78,4,8.0,20
498000.0,91,4,11.0,20
535000.0,91,4,14.0,20
525000.0,91,4,11.0,20
522500.0,91,4,14.0,20
489888.0,91,4,5.0,20
642000.0,93,4,14.0,20
550000.0,83,4,8.0,20
600000.0,83,4,14.0,20
622000.0,93,4,11.0,20
640000.0,93,4,17.0,20
500000.0,93,4,2.0,20
520000.0,93,4,8.0,20
518000.0,93,4,5.0,20
520000.0,93,4,5.0,20
516888.0,93,4,5.0,20
525000.0,92,4,11.0,20
535000.0,92,4,11.0,20
573888.0,93,4,14.0,20
538000.0,92,4,14.0,20
542000.0,93,4,11.0,20
570000.0,93,4,8.0,20
460000.0,78,4,11.0,20
528000.0,93,4,5.0,20
506000.0,92,4,5.0,20
560000.0,93,4,8.0,20
665000.0,93,4,14.0,20
470000.0,88,4,5.0,20
650000.0,93,4,5.0,20
521888.0,88,4,14.0,20
650000.0,93,4,8.0,20
660000.0,93,4,14.0,20
610000.0,93,4,5.0,20
655000.0,93,4,17.0,20
500000.0,88,4,8.0,20
445000.0,81,4,17.0,20
500000.0,89,4,11.0,20
550000.0,89,4,17.0,20
505000.0,89,4,8.0,20
542800.0,89,4,14.0,20
510000.0,87,4,17.0,20
560000.0,84,4,14.0,20
523000.0,82,4,11.0,20
635000.0,85,4,11.0,20
560000.0,85,4,2.0,20
542000.0,82,4,11.0,20
630000.0,85,4,5.0,20
440000.0,77,4,14.0,20
441000.0,77,4,17.0,20
460000.0,75,4,5.0,20
454500.0,75,4,11.0,20
445000.0,80,4,14.0,20
453000.0,80,4,8.0,20
510000.0,92,4,17.0,20
515000.0,92,4,11.0,20
512000.0,92,4,26.0,20
540000.0,92,4,14.0,20
495000.0,91,4,14.0,20
525000.0,92,4,20.0,20
512000.0,88,4,23.0,20
498000.0,86,4,14.0,20
490000.0,89,4,5.0,20
535000.0,88,4,23.0,20
540000.0,88,4,20.0,20
470000.0,88,4,5.0,20
500000.0,81,4,17.0,20
535000.0,89,4,14.0,20
480000.0,86,4,5.0,20
500000.0,91,4,8.0,20
460000.0,80,4,2.0,20
495000.0,88,4,8.0,20
488000.0,80,4,14.0,20
488000.0,80,4,17.0,20
538000.0,92,4,23.0,20
517000.0,92,4,17.0,20
455000.0,92,4,2.0,20
441888.0,81,4,14.0,20
468000.0,93,4,5.0,20
420000.0,76,4,8.0,20
440000.0,91,4,8.0,20
480000.0,93,4,14.0,20
519000.0,93,4,17.0,20
445000.0,91,4,11.0,20
428000.0,75,4,5.0,20
433000.0,75,4,5.0,20
460000.0,75,4,14.0,20
465000.0,75,4,14.0,20
635000.0,85,4,8.0,20
615000.0,85,4,8.0,20
485000.0,86,4,2.0,20
610000.0,86,4,17.0,20
610000.0,85,4,11.0,20
460888.0,78,4,8.0,20
440000.0,76,4,17.0,20
515000.0,87,4,17.0,20
500000.0,90,4,17.0,20
500000.0,92,4,26.0,20
590000.0,78,5,14.0,20
545000.0,78,5,11.0,20
505000.0,78,5,8.0,20
450000.0,78,5,2.0,20
495000.0,78,5,14.0,20
490000.0,79,5,8.0,20
492000.0,77,5,5.0,20
620000.0,91,5,5.0,20
580000.0,79,5,14.0,20
492888.0,79,5,5.0,20
555000.0,79,5,17.0,20
630000.0,91,5,5.0,20
500000.0,79,5,2.0,20
510000.0,79,5,5.0,20
478000.0,77,5,5.0,20
670000.0,91,5,8.0,20
595000.0,91,5,11.0,20
636888.0,91,5,14.0,20
655000.0,91,5,14.0,20
705000.0,93,5,2.0,20
745000.0,93,5,17.0,20
660000.0,93,5,11.0,20
666000.0,92,5,11.0,20
668000.0,93,5,11.0,20
630000.0,93,5,2.0,20
650000.0,92,5,8.0,20
478000.0,78,5,8.0,20
688888.0,93,5,14.0,20
678000.0,93,5,8.0,20
640000.0,93,5,5.0,20
708000.0,93,5,14.0,20
655888.0,92,5,11.0,20
625000.0,92,5,5.0,20
840000.0,93,5,11.0,20
725000.0,93,5,2.0,20
780888.0,93,5,5.0,20
605000.0,82,5,8.0,20
512000.0,76,5,8.0,20
568000.0,77,5,14.0,20
558888.0,77,5,5.0,20
540000.0,77,5,2.0,20
528000.0,77,5,14.0,20
560000.0,77,5,5.0,20
536000.0,77,5,8.0,20
560000.0,77,5,11.0,20
520000.0,77,5,5.0,20
530000.0,75,5,5.0,20
660000.0,91,5,14.0,20
640000.0,92,5,11.0,20
658888.0,91,5,17.0,20
610000.0,91,5,8.0,20
490000.0,80,5,2.0,20
588888.0,81,5,11.0,20
550000.0,80,5,14.0,20
623000.0,92,5,20.0,20
520000.0,81,5,8.0,20
548000.0,81,5,17.0,20
490000.0,79,5,14.0,20
610000.0,93,5,17.0,20
545000.0,93,5,2.0,20
605000.0,93,5,17.0,20
580000.0,93,5,5.0,20
550000.0,93,5,2.0,20
487000.0,76,5,14.0,20
495000.0,75,5,8.0,20
480000.0,77,5,8.0,20
505000.0,76,5,11.0,20
505000.0,76,5,14.0,20
520000.0,76,5,11.0,20
500000.0,77,5,5.0,20
516000.0,76,5,8.0,20
530000.0,76,5,17.0,20
505000.0,77,5,14.0,20
500000.0,75,5,11.0,20
610000.0,75,5,17.0,20
800000.0,91,5,11.0,20
762000.0,91,5,5.0,20
491000.0,76,5,14.0,20
520000.0,76,5,17.0,20
595800.0,77,5,14.0,20
665000.0,90,5,20.0,20
540000.0,92,5,5.0,20
580000.0,91,5,14.0,20
580000.0,91,5,11.0,20
335000.0,54,3,11.0,20
405000.0,61,3,8.0,20
341500.0,60,3,2.0,20
340000.0,60,3,8.0,20
370000.0,61,3,8.0,20
399000.0,62,3,5.0,20
363000.0,61,3,14.0,20
330000.0,62,3,5.0,20
340000.0,61,3,5.0,20
526000.0,54,4,8.0,20
530000.0,61,4,8.0,20
600000.0,61,4,14.0,20
522000.0,61,4,11.0,20
510000.0,62,4,5.0,20
450000.0,61,4,5.0,20
488000.0,61,4,8.0,20
470000.0,60,4,5.0,20
700000.0,65,4,8.0,20
680000.0,65,4,5.0,20
415000.0,61,4,11.0,20
435000.0,61,4,5.0,20
425000.0,63,4,14.0,20
455888.0,63,4,5.0,20
472000.0,73,4,5.0,20
475000.0,73,4,8.0,20
465000.0,68,4,2.0,20
688000.0,61,5,11.0,20
658000.0,61,5,5.0,20
818000.0,75,5,8.0,20
780000.0,75,5,8.0,20
610000.0,63,5,11.0,20
620000.0,74,5,8.0,20
550000.0,73,5,2.0,20
598000.0,68,5,2.0,20
371000.0,60,3,8.0,20
378000.0,60,3,5.0,20
435000.0,91,3,5.0,20
515000.0,90,3,8.0,20
395000.0,59,3,8.0,20
420000.0,61,3,5.0,20
392000.0,59,3,8.0,20
430000.0,59,3,5.0,20
357000.0,61,3,2.0,20
360000.0,61,3,2.0,20
388000.0,69,3,5.0,20
395000.0,69,3,5.0,20
380000.0,58,3,8.0,20
415000.0,61,3,5.0,20
388000.0,60,3,5.0,20
392000.0,63,3,5.0,20
375000.0,61,3,5.0,20
397000.0,60,3,8.0,20
330000.0,61,3,2.0,20
382000.0,60,3,8.0,20
406000.0,88,3,8.0,20
380000.0,61,3,11.0,20
350000.0,61,3,5.0,20
367000.0,60,3,8.0,20
380000.0,61,3,11.0,20
342888.0,63,3,5.0,20
360000.0,63,3,5.0,20
336000.0,63,3,8.0,20
365000.0,60,3,5.0,20
370000.0,63,3,5.0,20
370000.0,63,3,5.0,20
365000.0,64,3,2.0,20
481000.0,65,4,5.0,20
538888.0,72,4,5.0,20
488000.0,64,4,2.0,20
555000.0,64,4,5.0,20
540000.0,64,4,8.0,20
538000.0,64,4,11.0,20
495000.0,64,4,8.0,20
522000.0,65,4,11.0,20
598000.0,91,4,8.0,20
665000.0,91,4,14.0,20
630000.0,91,4,11.0,20
465000.0,60,4,8.0,20
525000.0,70,4,11.0,20
560000.0,93,4,5.0,20
595000.0,91,4,14.0,20
600000.0,93,4,11.0,20
620000.0,93,4,14.0,20
530000.0,91,4,5.0,20
487000.0,64,4,2.0,20
518000.0,65,4,2.0,20
638000.0,91,4,11.0,20
720000.0,90,4,14.0,20
620000.0,90,4,2.0,20
680000.0,90,4,11.0,20
685000.0,90,4,14.0,20
695000.0,90,4,8.0,20
545000.0,60,4,2.0,20
522000.0,61,4,8.0,20
499800.0,60,4,5.0,20
530000.0,60,4,8.0,20
330000.0,60,4,2.0,20
450000.0,60,4,5.0,20
550000.0,61,4,5.0,20
513888.0,60,4,5.0,20
523800.0,69,4,8.0,20
515000.0,61,4,2.0,20
490000.0,59,4,5.0,20
458000.0,61,4,2.0,20
475000.0,60,4,5.0,20
473888.0,60,4,5.0,20
453000.0,60,4,2.0,20
470000.0,60,4,5.0,20
465000.0,60,4,8.0,20
480000.0,61,4,5.0,20
470000.0,61,4,5.0,20
500000.0,69,4,8.0,20
467000.0,72,4,5.0,20
490000.0,71,4,2.0,20
460000.0,72,4,8.0,20
495000.0,73,4,5.0,20
480000.0,61,4,8.0,20
480000.0,61,4,8.0,20
452000.0,64,4,2.0,20
480000.0,63,4,2.0,20
480000.0,69,4,5.0,20
468000.0,61,4,11.0,20
490000.0,69,4,8.0,20
477000.0,62,4,11.0,20
458000.0,63,4,2.0,20
515000.0,73,4,14.0,20
485000.0,73,4,5.0,20
525000.0,73,4,8.0,20
502800.0,73,4,11.0,20
522888.0,61,4,8.0,20
440000.0,64,4,5.0,20
465000.0,65,4,5.0,20
490000.0,64,4,8.0,20
588000.0,93,4,2.0,20
525000.0,59,4,11.0,20
500000.0,59,4,8.0,20
818000.0,87,5,8.0,20
583000.0,65,5,8.0,20
